cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label,predicted_label,pred_confidence,latent_stress_1,latent_stress_2,latent_stress_3,latent_stress_score,latent_stress_norm,cluster,cluster_name
3113,13.1185,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057637,16.35,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7718,-2.2251,154.0481,0.0005,0,Vegetation-loss zone
3114,13.1185,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057778,16.3075,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7632,-2.2365,154.048,0.0005,0,Vegetation-loss zone
3115,13.1185,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057727,16.323,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7663,-2.2323,154.048,0.0005,0,Vegetation-loss zone
3116,13.1185,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057484,16.3962,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7812,-2.2128,154.0481,0.0005,0,Vegetation-loss zone
3117,13.1185,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.057056,16.5266,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1716,stable,stable,1.0,-154.0461,-0.8077,-2.1781,154.0483,0.0005,0,Vegetation-loss zone
3118,13.1185,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.056457,16.7126,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1715,stable,stable,1.0,-154.0462,-0.8455,-2.1286,154.0485,0.0005,0,Vegetation-loss zone
3119,13.1185,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.055702,16.9526,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1713,stable,stable,1.0,-154.0462,-0.8943,-2.0647,154.0488,0.0005,0,Vegetation-loss zone
3120,13.1185,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054812,17.2442,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1711,stable,stable,1.0,-154.0462,-0.9536,-1.987,154.0492,0.0005,0,Vegetation-loss zone
3121,13.1185,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.053807,17.5848,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1709,stable,stable,1.0,-154.0463,-1.0228,-1.8963,154.0497,0.0005,0,Vegetation-loss zone
3122,13.1185,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05271,17.9717,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1707,stable,stable,1.0,-154.0463,-1.1015,-1.7933,154.0502,0.0005,0,Vegetation-loss zone
3123,13.1185,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.051541,18.402,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1704,stable,stable,1.0,-154.0463,-1.189,-1.6787,154.0509,0.0005,0,Vegetation-loss zone
3124,13.1185,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.050321,18.8726,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1702,stable,stable,1.0,-154.0464,-1.2846,-1.5534,154.0518,0.0005,0,Vegetation-loss zone
3125,13.1185,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.049066,19.3807,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1699,stable,stable,1.0,-154.0464,-1.3879,-1.4181,154.0527,0.0005,0,Vegetation-loss zone
3126,13.1185,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.047793,19.9234,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1697,stable,stable,1.0,-154.0465,-1.4982,-1.2736,154.0538,0.0005,0,Vegetation-loss zone
3127,13.1185,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.046516,20.4979,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1694,stable,stable,1.0,-154.0466,-1.615,-1.1206,154.055,0.0005,0,Vegetation-loss zone
3128,13.1185,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.045245,21.1017,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1691,stable,stable,1.0,-154.0466,-1.7378,-0.9598,154.0564,0.0005,0,Vegetation-loss zone
3129,13.1185,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.04399,21.7322,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1689,stable,stable,1.0,-154.0467,-1.8659,-0.7919,154.058,0.0005,0,Vegetation-loss zone
3130,13.1185,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.042758,22.3873,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1686,stable,stable,1.0,-154.0468,-1.9991,-0.6175,154.0597,0.0005,0,Vegetation-loss zone
3131,13.1185,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.041554,23.0649,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1684,stable,stable,1.0,-154.0468,-2.1368,-0.437,154.0617,0.0005,0,Vegetation-loss zone
3132,13.1185,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.040383,23.763,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1681,stable,stable,1.0,-154.0469,-2.2788,-0.2512,154.0638,0.0005,0,Vegetation-loss zone
3133,13.1185,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.039247,24.4798,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1679,stable,stable,1.0,-154.047,-2.4245,-0.0603,154.0661,0.0005,0,Vegetation-loss zone
3134,13.1185,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.038148,25.2138,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1676,stable,stable,1.0,-154.0471,-2.5737,0.1352,154.0686,0.0005,0,Vegetation-loss zone
3135,13.1185,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.037087,25.9635,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1674,stable,stable,1.0,-154.0472,-2.7261,0.3348,154.0713,0.0005,0,Vegetation-loss zone
3136,13.1185,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.036065,26.7276,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1672,stable,stable,1.0,-154.0472,-2.8814,0.5383,154.0742,0.0005,0,Vegetation-loss zone
3137,13.1185,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.035082,27.5049,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.167,stable,stable,1.0,-154.0473,-3.0394,0.7453,154.0773,0.0005,0,Vegetation-loss zone
3138,13.1185,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.034136,28.2943,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1668,stable,stable,1.0,-154.0474,-3.1999,0.9555,154.0806,0.0005,0,Vegetation-loss zone
3139,13.1185,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033228,29.0948,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.3626,1.1686,154.0842,0.0005,0,Vegetation-loss zone
3140,13.1185,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032357,29.9056,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1664,stable,stable,1.0,-154.0476,-3.5274,1.3845,154.088,0.0005,0,Vegetation-loss zone
3141,13.1185,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.03152,30.7257,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1663,stable,stable,1.0,-154.0477,-3.6941,1.6029,154.0919,0.0005,0,Vegetation-loss zone
3142,13.1185,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030718,31.5546,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable,stable,1.0,-154.0477,-3.8626,1.8236,154.0962,0.0005,0,Vegetation-loss zone
3143,13.1185,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029948,32.3914,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1659,stable,stable,1.0,-154.0478,-4.0327,2.0465,154.1006,0.0005,0,Vegetation-loss zone
3144,13.1185,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029209,33.2357,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1658,stable,stable,1.0,-154.0479,-4.2044,2.2713,154.1053,0.0005,0,Vegetation-loss zone
3145,13.1185,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.028501,34.0869,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1656,stable,stable,1.0,-154.048,-4.3774,2.498,154.1102,0.0005,0,Vegetation-loss zone
3146,13.1185,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.027821,34.9443,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1655,stable,stable,1.0,-154.0481,-4.5517,2.7263,154.1153,0.0005,0,Vegetation-loss zone
3147,13.1185,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.027168,35.8077,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1653,stable,stable,1.0,-154.0482,-4.7272,2.9562,154.1207,0.0005,0,Vegetation-loss zone
3148,13.1185,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.026542,36.6766,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1652,stable,stable,1.0,-154.0483,-4.9038,3.1876,154.1263,0.0005,0,Vegetation-loss zone
3149,13.1275,77.3045,0.1521,0.2673,0.0697,-0.2267,0.1151999999999999,-0.1976,-0.3091,0.1630333333333333,0.0992526741873151,-0.3127999999999999,0.6088,0.0,0,0.0,0.027161,35.8174,56.040899653979245,0,0.0,0.0,0.0,0.068,0.1726,stable,stable,1.0,-154.0482,-4.7294,2.9591,154.1208,0.0005,0,Vegetation-loss zone
3150,13.1275,77.3135,0.0067,0.1008,0.112,-0.4541,0.0941,0.0112,-0.3488,0.0731666666666666,0.0578335830926403,-0.0829,0.7904,0.0,0,0.0,0.027802,34.9687,56.040899653979245,0,95.0,37.0,2.5676,0.1362,0.2003,stable,stable,1.0,-58.9999,30.9249,8.9958,66.6134,0.0001,0,Vegetation-loss zone
3151,13.1275,77.3225,0.0149,0.3444,0.2826,-0.4125,0.3294999999999999,-0.0617999999999999,-0.1447999999999999,0.2139666666666666,0.1751441216065596,-0.3912999999999998,0.8186,0.0,0,0.0,0.028468,34.1267,56.040899653979245,0,0.0,0.0,0.0,0.1237,0.1161,stable,stable,1.0,-154.048,-4.3861,2.5093,154.1104,0.0005,0,Vegetation-loss zone
3152,13.1275,77.3315,-0.0128,0.5331,0.2958,-0.7023,0.5459,-0.2373,-0.3937,0.2720333333333333,0.2737249410143937,-0.7832000000000001,1.0062,0.0,0,0.0,0.029161,33.2918,56.040899653979245,0,0.0,0.0,0.0,0.2107,0.2325,stable,stable,1.0,-154.0479,-4.2168,2.2877,154.1056,0.0005,0,Vegetation-loss zone
3153,13.1275,77.3405,0.2576,0.3431,0.3126,-0.2829,0.0907,-0.0305,-0.1886999999999999,0.3044333333333333,0.0433310896855056,-0.1212,0.1423,0.0,0,0.0,0.029882,32.4646,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.0944,stable,stable,1.0,-154.0478,-4.0474,2.0656,154.101,0.0005,0,Vegetation-loss zone
3154,13.1275,77.3495,0.3634,0.4344,0.2063,-0.2513,0.071,-0.2281,-0.4084,0.3347,0.1167269034970087,-0.2991,0.3487,0.0,0,0.0,0.030632,31.6457,56.040899653979245,0,0.0,0.0,0.0,0.0754,0.1996,stable,stable,1.0,-154.0478,-3.8812,1.8479,154.0966,0.0005,0,Vegetation-loss zone
3155,13.1275,77.3585,0.0201,0.2883,0.2292,-0.4912999999999999,0.2682,-0.0591,-0.2822,0.1792,0.140917741963175,-0.3273,0.7864,0.0,0,0.0,0.031411,30.8358,56.040899653979245,0,0.0,0.0,0.0,0.1474,0.1727,stable,stable,1.0,-154.0477,-3.717,1.633,154.0925,0.0005,0,Vegetation-loss zone
3156,13.1275,77.3675,0.0205,0.3355,0.1165,-0.4395,0.315,-0.219,-0.3435,0.1575,0.1614527794743714,-0.534,1.0251,0.0,0,0.0,0.032221,30.0355,56.040899653979245,0,0.0,0.0,0.0,0.1318,0.2131,stable,stable,1.0,-154.0476,-3.5547,1.4202,154.0886,0.0005,0,Vegetation-loss zone
3157,13.1275,77.3765,0.0837,0.185,0.0897,-0.6008,0.1013,-0.0953,-0.5948,0.1194666666666666,0.0568327663705835,-0.1966,0.4757,0.0,0,0.0,0.033063,29.2457,56.040899653979245,0,0.0,0.0,0.0,0.1802,0.2864,stable,stable,0.99,-154.0475,-3.3934,1.2092,154.0849,0.0005,0,Vegetation-loss zone
3158,13.1275,77.3855,0.1075,0.1792,0.0864,-0.2973,0.0717,-0.0928,-0.3184,0.1243666666666666,0.0486448695479115,-0.1644999999999999,0.3911,0.0,0,0.0,0.033936,28.4672,56.040899653979245,0,0.0,0.0,0.0,0.0892,0.1649,stable,stable,1.0,-154.0474,-3.235,1.0015,154.0814,0.0005,0,Vegetation-loss zone
3159,13.1275,77.3945,0.4209,0.45,0.186,-0.0005999999999999,0.0291,-0.264,-0.2355,0.3523,0.1447531346810838,-0.2931,0.4109,0.0,0,0.0,0.034842,27.701,56.040899653979245,0,0.0,0.0,0.0,0.0002,0.1313,stable,stable,1.0,-154.0473,-3.0794,0.7974,154.0781,0.0005,0,Vegetation-loss zone
3160,13.1275,77.4035,0.5215,0.7303,0.464,0.1818999999999999,0.2087999999999999,-0.2662999999999999,0.1244,0.5719333333333333,0.1401305224900461,-0.4750999999999998,0.245,0.0,0,0.0,0.03578,26.9482,56.040899653979245,0,0.0,0.0,0.0,0.0,0.0222,stable,stable,1.0,-154.0473,-2.9263,0.5967,154.075,0.0005,0,Vegetation-loss zone
3161,13.1275,77.4125,0.173,0.8099,0.3454,-0.0491,0.6369,-0.4644999999999999,0.1232999999999999,0.4427666666666666,0.3294246550174005,-1.1014,0.744,0.0,0,0.0,0.036751,26.2098,56.040899653979245,0,0.0,0.0,0.0,0.0147,0.0523,stable,stable,1.0,-154.0472,-2.777,0.4013,154.0722,0.0005,0,Vegetation-loss zone
3162,13.1275,77.4215,0.0998,0.2839,0.1777,-0.5454,0.1840999999999999,-0.1061999999999999,-0.4675,0.1871333333333333,0.0924118138190855,-0.2902999999999998,0.4938,0.0,0,0.0,0.037754,25.4872,56.040899653979245,0,0.0,0.0,0.0,0.1636,0.2347,stable,stable,1.0,-154.0471,-2.6294,0.2084,154.0695,0.0005,0,Vegetation-loss zone
3163,13.1275,77.4305,0.5341,0.7276,0.4628,0.018,0.1935,-0.2648,-0.0533,0.5748333333333333,0.1370188429864058,-0.4583,0.2384,0.0,0,0.0,0.038787,24.7817,56.040899653979245,0,0.0,0.0,0.0,0.0,0.0449,stable,stable,1.0,-154.047,-2.4859,0.0199,154.0671,0.0005,0,Vegetation-loss zone
3164,13.1275,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.039849,24.0949,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.168,stable,stable,1.0,-154.047,-2.3462,-0.1628,154.0648,0.0005,0,Vegetation-loss zone
3165,13.1275,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.040936,23.4284,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1682,stable,stable,1.0,-154.0469,-2.2107,-0.3402,154.0627,0.0005,0,Vegetation-loss zone
3166,13.1275,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.042045,22.7839,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1685,stable,stable,1.0,-154.0468,-2.0797,-0.5119,154.0608,0.0005,0,Vegetation-loss zone
3167,13.1275,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.043172,22.1633,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1687,stable,stable,1.0,-154.0467,-1.9536,-0.6771,154.0591,0.0005,0,Vegetation-loss zone
3168,13.1275,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.044309,21.5689,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1689,stable,stable,1.0,-154.0467,-1.8327,-0.8354,154.0576,0.0005,0,Vegetation-loss zone
3169,13.1275,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.045449,21.0026,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1692,stable,stable,1.0,-154.0466,-1.7176,-0.9862,154.0562,0.0005,0,Vegetation-loss zone
3170,13.1275,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.046583,20.467,56.040899653979245,0,1394.0,89.0,15.6629,0.0849,0.1694,stable,stable,1.0,1240.096,81.9677,14.2196,1242.8019,0.0053,0,Vegetation-loss zone
3171,13.1275,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.0477,19.9645,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1696,stable,stable,1.0,-154.0465,-1.5066,-1.2626,154.0539,0.0005,0,Vegetation-loss zone
3172,13.1275,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.048786,19.4976,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1699,stable,stable,1.0,-154.0465,-1.4117,-1.387,154.0529,0.0005,0,Vegetation-loss zone
3173,13.1275,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.049828,19.0689,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1701,stable,stable,1.0,-154.0464,-1.3245,-1.5011,154.0521,0.0005,0,Vegetation-loss zone
3174,13.1275,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05081,18.6811,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1703,stable,stable,1.0,-154.0464,-1.2457,-1.6044,154.0514,0.0005,0,Vegetation-loss zone
3175,13.1275,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.051715,18.3367,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1705,stable,stable,1.0,-154.0463,-1.1757,-1.6961,154.0508,0.0005,0,Vegetation-loss zone
3176,13.1275,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.052525,18.0384,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1706,stable,stable,1.0,-154.0463,-1.115,-1.7755,154.0503,0.0005,0,Vegetation-loss zone
3177,13.1275,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.053225,17.7883,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1708,stable,stable,1.0,-154.0463,-1.0642,-1.8421,154.05,0.0005,0,Vegetation-loss zone
3178,13.1275,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.053797,17.5885,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1709,stable,stable,1.0,-154.0463,-1.0236,-1.8953,154.0497,0.0005,0,Vegetation-loss zone
3179,13.1275,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054228,17.4408,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.171,stable,stable,1.0,-154.0462,-0.9936,-1.9347,154.0494,0.0005,0,Vegetation-loss zone
3180,13.1275,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054506,17.3465,56.040899653979245,0,8.0,6.0,1.3333,0.0849,0.1711,stable,stable,1.0,-146.0262,4.9846,-1.0052,146.1113,0.0005,0,Vegetation-loss zone
3181,13.1275,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054626,17.3064,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1711,stable,stable,1.0,-154.0462,-0.9662,-1.9705,154.0493,0.0005,0,Vegetation-loss zone
3182,13.1275,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054582,17.321,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1711,stable,stable,1.0,-154.0462,-0.9692,-1.9666,154.0493,0.0005,0,Vegetation-loss zone
3183,13.1275,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054377,17.39,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.171,stable,stable,1.0,-154.0462,-0.9832,-1.9482,154.0494,0.0005,0,Vegetation-loss zone
